name	desc	leng
TIGR04045	MSMEG_0567_GNAT: putative N-acetyltransferase, MSMEG_0567 N-terminal domain family	153
TIGR04046	MSMEG_0569_nitr: flavin-dependent oxidoreductase, MSMEG_0569 family	400
TIGR04047	MSMEG_0565_glyc: glycosyltransferase, MSMEG_0565 family	373
TIGR04048	nitrile_sll0784: putative nitrilase, sll0784 family	301
TIGR04049	AIR_rel_sll0787: AIR synthase-related protein, sll0787 family	318
TIGR04050	MSMEG_0567_Cter: AIR synthase-related protein, MSMEG_0567 C-terminal family	296
TIGR04051	rSAM_NirJ: heme d1 biosynthesis radical SAM protein NirJ	354
TIGR04052	AZL_007920_fam: AZL_007920/MXAN_0976 family protein	206
TIGR04053	sam_11: radical SAM protein, BA_1875 family	366
TIGR04054	rSAM_NirJ1: putative heme d1 biosynthesis radical SAM protein NirJ1	351
TIGR04055	rSAM_NirJ2: putative heme d1 biosynthesis radical SAM protein NirJ2	325
TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	981
TIGR04057	SusC_RagA_signa: TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region	31
TIGR04058	AcACP_reductase: long-chain fatty acyl-ACP reductase (aldehyde-forming)	339
TIGR04059	Ald_deCOase: long-chain fatty aldehyde decarbonylase	220
TIGR04060	formate_focA: formate transporter FocA	268
TIGR04061	AZL_007950_fam: AZL_007950 family protein	164
TIGR04062	dnd_assoc_4: dnd system-associated protein 4	151
TIGR04063	stp3: PEP-CTERM/exosortase A-associated glycosyltransferase, Daro_2409 family	397
TIGR04064	rSAM_nif11: nif11-like peptide radical SAM maturase	459
TIGR04065	ocin_CLI_3235: putative bacteriocin precursor, CLI_3235 family	34
TIGR04066	nat_prod_clost: peptide maturation system protein, TIGR04066 family	361
TIGR04067	oc_CLOSPO_01332: putative bacteriocin precursor, CLOSPO_01332 family	59
TIGR04068	rSAM_ocin_clost: Cys-rich peptide radical SAM maturase CcpM	462
TIGR04069	ocin_ACP_rel: peptide maturation system acyl carrier-related protein	77
TIGR04070	photo_TT_lyase: spore photoproduct lyase	338
TIGR04071	methanobac_OB3b: methanobactin precursor, Mb-OB3b family	25
TIGR04072	rSAM_ladder_B12: lipid biosynthesis B12-binding/radical SAM protein	151
TIGR04073	exo_TIGR04073: putative exosortase-associated protein, TIGR04073 family	75
TIGR04074	bacter_Hen1: 3' terminal RNA ribose 2'-O-methyltransferase Hen1	462
TIGR04075	bacter_Pnkp: polynucleotide kinase-phosphatase	851
TIGR04076	TIGR04076: TIGR04076 family protein	91
TIGR04077	expor_sig_YdyF: exported signaling peptide, YydF/SAG_2028 family	49
TIGR04078	rSAM_yydG: peptide modification radical SAM enzyme, YydG family	309
TIGR04079	phero_cyc_pep: KxxxW-cyclized secreted peptide	23
TIGR04080	rSAM_pep_cyc: KxxxW cyclic peptide radical SAM maturase	440
TIGR04081	selen_ocin: radical SAM modification target peptide, selenobiotic family	37
TIGR04082	rSAM_for_selen: selenobiotic family peptide radical SAM maturase	516
TIGR04083	rSAM_pep_methan: putative peptide-modifying radical SAM enzyme, Mhun_1560 family	376
TIGR04084	rSAM_AF0577: putative peptide-modifying radical SAM enzyme, AF0577 family	347
TIGR04085	rSAM_more_4Fe4S: radical SAM additional 4Fe4S-binding SPASM domain	93
TIGR04086	TIGR04086_membr: putative membrane protein, TIGR04086 family	115
TIGR04087	YqxM_for_SipW: YqxM protein	186
TIGR04088	cognate_SipW: SipW-cognate class signal peptide	34
TIGR04089	exp_by_SipW_III: alternate signal-mediated exported protein, RER_14450 family	179
TIGR04090	exp_by_SipW_IV: alternate signal-mediated exported protein, CPF_0494 family	241
TIGR04091	LTA_dltB: D-alanyl-lipoteichoic acid biosynthesis protein DltB	380
TIGR04092	LTA_DltD: D-alanyl-lipoteichoic acid biosynthesis protein DltD	383
TIGR04093	cas1_CYANO: CRISPR-associated endonuclease Cas1, subtype CYANO	334
TIGR04094	adjacent_YSIRK: YSIRK-targeted surface antigen transcriptional regulator	383
TIGR04095	dnd_restrict_1: DNA phosphorothioation system restriction enzyme	451
TIGR04096	dnd_rel_methyl: DNA phosphorothioation-associated putative methyltransferase	478
TIGR04098	biosyn_clust_1: biosynthesis cluster domain	270
TIGR04099	biosn_Pnap_2097: probable biosynthetic protein, Pnap_2097 family	259
TIGR04100	rSAM_pair_X: radical SAM enzyme, TIGR04100 family	197
TIGR04101	CCGSCS: CCGSCS motif protein	59
TIGR04102	SWIM_PBPRA1643: SWIM/SEC-C metal-binding motif protein, PBPRA1643 family	108
TIGR04103	rSAM_nif11_3: nif11-class peptide radical SAM maturase 3	412
TIGR04104	cxxc_20_cxxc: cxxc_20_cxxc protein	93
TIGR04105	FeFe_hydrog_B1: [FeFe] hydrogenase, group B1/B3	462
TIGR04106	cas_GSU0052: CRISPR-associated protein GSU0052/csb3, Dpsyc system	282
TIGR04107	rSAM_HutW: putative heme utilization radical SAM enzyme HutW	419
TIGR04108	HutX: putative heme utilization carrier protein HutX	154
TIGR04109	heme_ox_HugZ: heme oxygenase, HugZ family	243
TIGR04110	heme_HutZ: heme utilization protein HutZ	168
TIGR04111	BcepMu_gp16: phage-associated protein, BcepMu gp16 family	55
TIGR04112	seleno_YedE: putative selenium metabolism protein, YedE family	337
TIGR04113	cas_csx17: CRISPR-associated protein Csx17, subtype Dpsyc	718
TIGR04114	tSAM_targ_Cxxx: modification target Cys-rich repeat	18
TIGR04115	rSAM_Cxxx_rpt: radical SAM peptide maturase, CXXX-repeat target family	359
TIGR04116	CXXX_rpt_assoc: CXXX repeat peptide modification system protein	90
TIGR04117	Syntroph_Cxxx: Cys-Xaa-Xaa-Xaa repeat radical SAM target protein	98
TIGR04118	Cxxx_AC3_0185: modification target Cys-rich peptide, AC3_0185 family	46
TIGR04119	CXXX_matur: CXXX repeat peptide maturase	210
TIGR04120	DNA_lig_bact: DNA ligase, ATP-dependent, PP_1105 family	526
TIGR04121	DEXH_lig_assoc: DEXH box helicase, DNA ligase-associated	804
TIGR04122	Xnuc_lig_assoc: putative exonuclease, DNA ligase-associated	326
TIGR04123	P_estr_lig_assc: metallophosphoesterase, DNA ligase-associated	207
TIGR04124	archaeo_artE: archaeosortase family protein ArtE	153
TIGR04125	exosort_PGF_TRM: archaeosortase A	271
TIGR04126	PGF_CTERM: PGF-CTERM archaeal protein-sorting signal	28
TIGR04127	flavo_near_exo: exosortase F-associated protein	136
TIGR04128	exoso_Fjoh_1448: exosortase family protein XrtF	174
TIGR04129	CxxH_BA5709: CxxH/CxxC protein, BA_5709 family	49
TIGR04130	FnlA: UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	337
TIGR04131	Bac_Flav_CTERM: gliding motility-associated C-terminal domain	85
TIGR04132	intra_fol_E_lig: putative folate metabolism gamma-glutamate ligase	241
TIGR04133	rSAM_w_lipo: radical SAM enzyme, rSAM/lipoprotein system	350
TIGR04134	lipo_with_rSAM: putative lipoprotein, rSAM/lipoprotein system	150
TIGR04135	FibroRuminTarg: Cys-rich radical SAM target, FibroRumin family	52
TIGR04136	rSAM_FibroRumin: radical SAM peptide maturase, FibroRumin system	458
TIGR04137	Chlam_Ver_rRNA: Chlam_Verruc_Plancto small basic protein	50
TIGR04138	Plancto_Ver_chp: Verruc_Plancto-restricted protein	123
TIGR04139	CxxCx5CxxC_targ: putative peptide modification target, TIGR04139 family	69
TIGR04140	chp_AF_0576: TIGR04140 family protein	66
TIGR04141	TIGR04141: sporadically distributed protein, TIGR04141 family	516
TIGR04142	PCisTranLspir: putative peptidyl-prolyl cis-trans isomerase, LIC12922 family	316
TIGR04143	VPxxxP_CTERM: VPXXXP-CTERM protein sorting domain	25
TIGR04144	archaeo_VPXXXP: archaeosortase B	156
TIGR04145	Firmicu_CTERM: Firmicu-CTERM domain	45
TIGR04146	GGGPS_Afulg: phosphoglycerol geranylgeranyltransferase	221
TIGR04147	GGGPS_Halobact: phosphoglycerol geranylgeranyltransferase, putative	229
TIGR04148	GG_samocin_CFB: radical SAM peptide maturase, GG-Bacteroidales family	411
TIGR04149	GG_sam_targ_CFB: natural product precursor, GG-Bacteroidales family	43
TIGR04150	pseudo_rSAM_GG: pseudo-rSAM protein, GG-Bacteroidales system	407
TIGR04151	exosort_VPDSG: exosortase C, VPDSG-CTERM-specific	306
TIGR04152	exosort_VPLPA: exosortase D, VPLPA-CTERM-specific	486
TIGR04153	cyanosort_assoc: cyanosortase-associated protein	185
TIGR04154	archaeo_STT3: oligosaccharyl transferase, archaeosortase A system-associated	831
TIGR04155	cyano_PEP: PEP-CTERM protein sorting domain, cyanobacterial subclass	27
TIGR04156	cyanoexo_CrtB: cyanoexosortase B	280
TIGR04157	glyco_rSAM_CFB: glycosyltransferase, GG-Bacteroidales peptide system	406
TIGR04158	rSAM_MIA_synth: 3-methyl-2-indolic acid synthase	368
TIGR04159	methbact_MbnB: methanobactin biosynthesis cassette protein MbnB	91
TIGR04160	methbact_MbnC: methanobactin biosynthesis cassette protein MbnC	87
TIGR04161	VPEID-CTERM: VPEID-CTERM protein sorting domain	31
TIGR04162	exo_VPEID: exosortase E/protease, VPEID-CTERM system	516
TIGR04163	rSAM_cobopep: peptide-modifying radical SAM enzyme CbpB	428
TIGR04164	cobo_pep: modified peptide precursor CbpA	25
TIGR04165	methano_modCys: Cys-rich peptide, TIGR04165 family	50
TIGR04166	methano_MtrB: tetrahydromethanopterin S-methyltransferase, subunit B	95
TIGR04167	rSAM_SeCys: radical SAM/Cys-rich domain protein	303
TIGR04168	TIGR04168: TIGR04168 family protein	269
TIGR04169	perox_w_seleSAM: alkylhydroperoxidase/carboxymuconolactone decarboxylase family protein	109
TIGR04170	RNR_1b_NrdE: ribonucleoside-diphosphate reductase, class 1b, alpha subunit	698
TIGR04171	RNR_1b_NrdF: ribonucleoside-diphosphate reductase, class 1b, beta subunit	316
TIGR04172	DGQHR_dnd_1: DNA phosphorothioation-associated DGQHR protein 1	381
TIGR04173	PIP_CTERM: PIP-CTERM protein sorting domain	27
TIGR04174	IPTL_CTERM: IPTL-CTERM protein sorting domain	27
TIGR04175	archaeo_artD: archaeosortase D	150
TIGR04176	MarR_EPS: EPS-associated transcriptional regulator, MarR family	105
TIGR04177	exosort_XrtH: exosortase H, IPTLxxWG-CTERM-specific	158
TIGR04178	exo_archaeo: exosortase/archaeosortase family protein	97
TIGR04179	rhombo_lipo: rhombotail lipoprotein	259
TIGR04180	EDH_00030: NAD dependent epimerase/dehydratase, LLPSF_EDH_00030 family	297
TIGR04181	NHT_00031: aminotransferase, LLPSF_NHT_00031 family	359
TIGR04182	glyco_TIGR04182: glycosyltransferase, TIGR04182 family	293
TIGR04183	Por_Secre_tail: Por secretion system C-terminal sorting domain	72
TIGR04184	ATPgraspMvdD: ATP-grasp ribosomal peptide maturase, MvdD family	321
TIGR04185	ATPgraspMvdC: ATP-grasp ribosomal peptide maturase, MvdC family	318
TIGR04186	GRASP_targ: putative ATP-grasp target RiPP	72
TIGR04187	GRASP_SAV_5884: ATP-grasp ribosomal peptide maturase, SAV_5884 family	312
TIGR04188	methyltr_grsp: methyltransferase, ATP-grasp peptide maturase system	363
TIGR04189	surface_SprA: cell surface protein SprA	2319
TIGR04190	B12_SAM_Ta0216: B12-binding domain/radical SAM domain protein, Ta0216 family	554
TIGR04191	YphP_YqiW: bacillithiol system oxidoreductase, YphP/YqiW family	136
TIGR04192	GRASP_w_spasm: ATP-GRASP peptide maturase, grasp-with-spasm system	318
TIGR04193	SPASM_w_grasp: SPASM domain peptide maturase, grasp-with-spasm system	342
TIGR04194	grasp_w_spasm_A: grasp-with-spasm leader A domain	28
TIGR04195	S_glycosyl_SunS: peptide S-glycosyltransferase, SunS family	421
TIGR04196	glycopep_SunS: glycopeptide, sublancin family	80
TIGR04197	T7SS_SACOL2603: type VII secretion effector, TIGR04197 family	85
TIGR04198	paramyx_RNAcap: mRNA capping enzyme	938
TIGR04199	exosort_xrtJ: exosortase J	522
TIGR04200	targ_of_XrtJ: XrtJ-associated TM-motif-TM protein	60
TIGR04201	Myxo_Cys_RPT: Cys-rich repeat, Myxococcales-type	22
TIGR04202	capSnatchArena: RNA endonuclease, cap-snatching	61
TIGR04203	RPT_S_cricet: Streptococcal surface-anchored protein repeat, S. criceti family	38
TIGR04204	MAST_ArtA_sort: MAST domain	183
TIGR04205	classIII_w_PIP: class III signal peptide protein, archaeosortase D/PIP-CTERM system	67
TIGR04206	near_ArtA: TIGR04206 family protein	139
TIGR04207	halo_sig_pep: surface glycoprotein signal peptide	30
TIGR04209	sarcinarray: sarcinarray family protein	144
TIGR04210	bunya_NSm: bunyavirus nonstructural protein NSm	173
TIGR04211	SH3_and_anchor: SH3 domain protein	198
TIGR04212	GlyGly_RbtA: rhombotarget A	605
TIGR04213	PGF_pre_PGF: PGF-pre-PGF domain	153
TIGR04214	CSLREA_Nterm: CSLREA domain	27
TIGR04215	choice_anch_A: choice-of-anchor A domain	255
TIGR04216	halo_surf_glyco: major cell surface glycoprotein	784
TIGR04217	archae_ser_T: archaetidylserine synthase	221
TIGR04218	TOMM_plantaz: ribosomal natural product, plantazolicin-class	43
TIGR04219	OMP_w_GlyGly: outer membrane protein	234
TIGR04220	patB_acyB_mcaB: cyanobactin biosynthesis protein, PatB/AcyB/McaB family	61
TIGR04221	SecA2_Mycobac: accessory Sec system translocase SecA2	762
TIGR04222	near_uncomplex: TIGR04222 domain	229
TIGR04223	quorum_AgrD: cyclic lactone autoinducer peptide	38
TIGR04224	ser_adhes_Nterm: serine-rich repeat adhesion glycoprotein	50
TIGR04225	CshA_fibril_rpt: CshA-type fibril repeat	104
TIGR04226	RrgB_K2N_iso_D2: fimbrial isopeptide formation D2 domain	123
TIGR04227	zmp_18_rpt: zinc metalloproteinase 18-residue repeat	18
TIGR04228	isopep_sspB_C2: adhesin isopeptide-forming adherence domain	173
TIGR04229	geopeptide: putative radical SAM-modified peptide	22
TIGR04230	seadorna_VP11: seadornavirus VP11 protein	175
TIGR04231	seadorna_VP5: seadornavirus VP5 protein	505
TIGR04232	seadorna_VP3: seadornavirus VP3 protein	731
TIGR04233	seadorna_VP8: seadornavirus VP8 protein	291
TIGR04234	seadorna_RNAP: RNA-directed RNA polymerase	1144
TIGR04235	seadorna_VP4: seadornavirus VP4 protein	618
TIGR04236	seadorna_VP2: seadornavirus VP2 protein	953
TIGR04237	seadorna_VP9: seadornavirus/coltivirus VP9 protein	256
TIGR04238	seadorna_dsRNA: seadornavirus double-stranded RNA-binding protein	201
TIGR04239	rhombo_GlpG: rhomboid family protease GlpG	271
TIGR04240	flavi_E_stem: flavivirus envelope glycoprotein E, stem/anchor domain	97
TIGR04241	adenoE3CR1rpt: mastadenovirus E3 CR1-alpha-1	81
TIGR04242	nodulat_NodC: chitooligosaccharide synthase NodC	395
TIGR04243	nodulat_NodB: chitooligosaccharide deacetylase NodB	197
TIGR04244	nitrous_NosZ_RR: nitrous-oxide reductase, TAT-dependent	627
TIGR04245	nodulat_NodA: N-acyltransferase NodA	193
TIGR04246	nitrous_NosZ_Gp: nitrous-oxide reductase, Sec-dependent	578
TIGR04247	NosD_copper_fam: nitrous oxide reductase family maturation protein NosD	377
TIGR04248	SCM_PqqD_rel: SynChlorMet cassette protein ScmD	84
TIGR04249	SCM_chp_ScmC: SynChlorMet cassette protein ScmC	292
TIGR04250	SCM_rSAM_ScmE: SynChlorMet cassette radical SAM/SPASM protein ScmE	358
TIGR04251	SCM_rSAM_ScmF: SynChlorMet cassette radical SAM/SPASM protein ScmF	353
TIGR04252	SCM_precur_ScmA: SynChlorMet cassette protein ScmA	49
TIGR04253	mesacon_CoA_iso: mesaconyl-CoA isomerase	403
TIGR04254	OpituPEPCTERM_1: putative globular PEP-CTERM protein	136
TIGR04255	sporadTIGR04255: TIGR04255 family protein	252
TIGR04256	GxxExxY: GxxExxY protein	116
TIGR04257	nanowire_3heme: c(7)-type cytochrome triheme domain	75
TIGR04258	4helix_suffix: four helix bundle suffix domain	49
TIGR04259	oxa_formateAnti: oxalate/formate antiporter	405
TIGR04260	Cyano_gly_rpt: rSAM-associated Gly-rich repeat protein	118
TIGR04261	rSAM_GlyRichRpt: radical SAM/SPASM domain protein, GRRM system	363
TIGR04262	orph_peri_GRRM: extracellular substrate-binding orphan protein, GRRM family	257
TIGR04263	SasC_Mrp_aggreg: SasC/Mrp/FmtB intercellular aggregation domain	366
TIGR04264	hyperosmo_Ebh: hyperosmolarity resistance protein Ebh	2354
TIGR04265	bac_cardiolipin: cardiolipin synthase	483
TIGR04266	NDMA_methanol: NDMA-dependent methanol dehydrogenase	420
TIGR04267	mod_HExxH: HEXXH motif domain	399
TIGR04268	FxSxx-COOH: FXSXX-COOH protein	53
TIGR04269	SAM_SPASM_FxsB: radical SAM/SPASM domain, FxsB family	363
TIGR04270	Rama_corrin_act: methylamine methyltransferase corrinoid protein reductive activase	534
TIGR04271	ThiI_C_thiazole: thiazole biosynthesis domain	101
TIGR04272	cxxc_cxxc_Mbark: CxxC-x17-CxxC domain	37
TIGR04273	Y_sulf_Ax21: sulfation-dependent quorum factor, Ax21 family	186
TIGR04274	hypoxanDNAglyco: DNA-deoxyinosine glycosylase	150
TIGR04275	beta_prop_Msarc: beta propeller repeat	40
TIGR04276	FxsC_Cterm: FxsC C-terminal domain	196
TIGR04277	squa_tetra_cyc: tetrahymanol synthase	624
TIGR04278	viperin: antiviral radical SAM protein viperin	347
TIGR04279	TIGR04279: TIGR04279 domain	316
TIGR04280	geopep_mat_rSAM: putative geopeptide radical SAM maturase	428
TIGR04281	peripla_PGF_1: putative ABC transporter PGF-CTERM-modified substrate-binding protein	330
TIGR04282	glyco_like_cofC: transferase 1, rSAM/selenodomain-associated	189
TIGR04283	glyco_like_mftF: transferase 2, rSAM/selenodomain-associated	221
TIGR04284	aldehy_Rv0768: aldehyde dehydrogenase, Rv0768 family	480
TIGR04285	nucleoid_noc: nucleoid occlusion protein	255
TIGR04286	MSEP-CTERM: MSEP-CTERM protein	920
TIGR04287	exosort_XrtK: exosortase K	163
TIGR04288	CGP_CTERM: CGP-CTERM domain	20
TIGR04289	heavy_Cys: eight-cysteine-cluster domain	52
TIGR04290	meth_Rta_06860: methyltransferase, Rta_06860 family	226
TIGR04291	arsen_driv_ArsA: arsenical pump-driving ATPase	565
TIGR04292	heavy_Cys_GCP: heavy-Cys/GCP-CTERM domain protein	381
TIGR04293	archaeo_artF: archaeosortase family protein ArtF	166
TIGR04294	pre_pil_HX9DG: prepilin-type processing-associated H-X9-DG domain	16
TIGR04295	B12_rSAM_oligo: B12-binding domain/radical SAM domain protein, rhizo-twelve system	422
TIGR04296	PEFG-CTERM: PEFG-CTERM domain	30
TIGR04297	thauma_sortase: thaumarchaeosortase	307
TIGR04298	his_histam_anti: histidine-histamine antiporter	429
TIGR04299	antiport_PotE: putrescine-ornithine antiporter	430
TIGR04300	exosort_XrtM: exosortase family protein XrtM	150
TIGR04301	ODC_inducible: ornithine decarboxylase SpeF	719
TIGR04302	geo_PqqD_fam: GeoRSP system PqqD family protein	102
TIGR04303	GeoRSP_rSAM: GeoRSP system radical SAM/SPASM protein	325
TIGR04304	GeoRSP_SPASM: GeoRSP system SPASM domain protein	293
TIGR04305	fol_rel_CADD: putative folate metabolism protein, CADD family	212
TIGR04306	salvage_TenA: thiaminase II	208
TIGR04307	ProTailRpt: proline-rich tail region repeat	23
TIGR04308	repeat_SSSPR51: surface protein repeat SSSPR-51	49
TIGR04309	amanitin: amanitin/phalloidin family toxin	33
TIGR04310	pantocin_A_pre: pantocin A family RiPP	29
TIGR04311	rSAM_Geo_metal: putative metalloenzyme radical SAM/SPASM domain maturase	423
TIGR04312	choice_anch_B: choice-of-anchor B domain	364
TIGR04313	aro_clust_Mycop: aromatic cluster surface protein	296
TIGR04314	methano7heme: methanogenesis multiheme c-type cytochrome	494
TIGR04315	octaheme_Shew: octaheme c-type cytochrome, tetrathionate reductase family	440
TIGR04316	dhbA_paeA: 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	250
TIGR04317	W_rSAM_matur: tungsten cofactor oxidoreducase radical SAM maturase	349
TIGR04318	lacto_ODC_hypo: putative ornithine decarboxylase	695
TIGR04319	SerAla_Lrha_rpt: surface protein repeat Ser-Ala-175	175
TIGR04320	Surf_Exclu_PgrA: SEC10/PgrA surface exclusion domain	360
TIGR04321	spiroSPASM: spiro-SPASM protein	510
TIGR04322	rSAM_QueE_Ecoli: putative 7-cyano-7-deazaguanosine (preQ0) biosynthesis protein QueE	215
TIGR04323	SpoChoClust_1: sporadic carbohydrate cluster protein, LIC12192 family	122
TIGR04324	SpoChoClust_2: sporadic carbohydrate cluster 2OG-Fe(II) oxygenase	248
TIGR04325	MTase_LIC12133: putative methyltransferase, LIC12133 family	234
