ensembl_gene_id	description	hgnc_symbol	hgnc_id	uniprotswissprot	chromosome_name	start_position	end_position	strand
ENSG00000266079	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266086	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3QKU1]"	NA	NA	NA	17	56066399	56082614	-1
ENSG00000266088	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266094	"Ras association (RalGDS/AF-6) domain family member 5 [Source:HGNC Symbol;Acc:17609]"	RASSF5	17609	Q8WWW0	HG1293_PATCH	206571091	206652844	1
ENSG00000266097	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266099	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266100	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266101	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266102	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266104	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266105	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266106	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266107	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266109	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266110	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266111	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266114	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266117	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266120	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266124	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266126	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266127	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266128	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266129	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266133	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266139	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266140	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266144	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266145	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266146	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266148	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266149	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266150	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266151	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266153	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266155	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266158	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266160	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266162	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266166	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266168	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266171	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266173	"STE20-related kinase adaptor alpha [Source:HGNC Symbol;Acc:30172]"	STRADA	30172		17	61780192	61819330	-1
ENSG00000266174	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266179	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266180	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266181	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266184	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266185	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266187	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266188	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266189	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266190	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266192	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266194	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266195	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266196	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266200	"pancreatic lipase-related protein 2 [Source:HGNC Symbol;Acc:9157]"	PNLIPRP2	9157	NA	HG311_PATCH	118380352	118404649	1
ENSG00000266201	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266202	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3KTA2]"	NA	NA	NA	17	26125832	26220391	-1
ENSG00000266203	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266204	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266206	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266208	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3KT39]"	NA	NA	NA	17	38516907	38520945	1
ENSG00000266210	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266211	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266213	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266215	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266217	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266222	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266226	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266227	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266228	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266232	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266235	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266236	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266237	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266240	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266242	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266243	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266245	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266248	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266251	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266255	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266256	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266258	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3QQP7]"	NA	NA	NA	18	68002675	68019695	1
ENSG00000266261	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266262	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266265	"Kruppel-like factor 14 [Source:HGNC Symbol;Acc:23025]"	KLF14	23025	NA	HG1308_PATCH	130394889	130397715	-1
ENSG00000266268	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266270	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266273	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266274	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266276	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266278	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266279	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266282	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266283	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266287	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266288	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266289	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266290	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266291	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266296	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266297	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266299	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266302	"Coiled-coil domain-containing protein 144A  [Source:UniProtKB/TrEMBL;Acc:C9JT67]"	NA	NA	NA	17	16593575	16707767	1
ENSG00000266304	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266305	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266306	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266307	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266308	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266311	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266312	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266313	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266315	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266317	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266318	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266320	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266321	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266324	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266325	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266327	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266328	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266329	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266335	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266338	"neuroblastoma breakpoint family, member 15 [Source:HGNC Symbol;Acc:28791]"	NBPF15	28791	Q8N660	HG1287_PATCH	145107801	145148089	-1
ENSG00000266340	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266341	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266354	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266356	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266357	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266364	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266365	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266368	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266369	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266370	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266371	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266373	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266378	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266379	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266383	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266385	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266389	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266392	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266396	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266397	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266401	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266402	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266405	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266407	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266411	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266412	"nuclear receptor coactivator 4 [Source:HGNC Symbol;Acc:7671]"	NCOA4	7671		HG1211_PATCH	46500536	46526162	-1
ENSG00000266415	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266416	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266417	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266420	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266421	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266423	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266426	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266431	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266433	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266436	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266437	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266439	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266441	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266445	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266446	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266448	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266449	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266450	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266454	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266456	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266458	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266460	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266461	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266463	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266466	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266467	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266469	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266470	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266472	NA	NA	NA	NA	HG1287_PATCH	150980264	150994799	1
ENSG00000266473	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266477	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266478	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266479	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266486	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266489	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266490	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266494	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266495	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266497	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266498	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266501	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266502	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266503	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266504	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266505	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266507	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266508	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266509	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266513	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266514	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266515	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266517	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266518	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266520	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266521	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266522	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266524	"growth differentiation factor 10 [Source:HGNC Symbol;Acc:4215]"	GDF10	4215	P55107	HG1211_PATCH	47795834	47808995	1
ENSG00000266525	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266527	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266529	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266530	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266531	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266533	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266535	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266537	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266538	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266541	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266545	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266549	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266553	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266554	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266555	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266559	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266560	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266561	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266563	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266564	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266569	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266570	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266573	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266575	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266578	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266579	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266580	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266581	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266582	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266583	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266586	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266588	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266589	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266593	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266594	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266598	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266599	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266601	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266602	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266604	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266605	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266610	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266611	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266613	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266614	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3QQU4]"	NA	NA	NA	18	73971121	73972069	1
ENSG00000266617	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266618	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266619	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266627	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266634	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266640	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266642	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266643	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266644	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266645	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266647	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266648	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266649	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266651	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266654	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266655	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266663	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266664	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266665	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266666	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266667	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266668	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266673	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266676	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266677	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266680	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266690	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266691	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266692	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266693	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266696	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266698	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266703	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266704	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266705	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266707	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266708	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266709	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266710	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266711	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266712	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266714	"myosin XVB pseudogene [Source:HGNC Symbol;Acc:14083]"	MYO15B	14083		17	73584139	73622929	1
ENSG00000266717	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266718	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266719	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266720	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266721	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266728	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:J3QLI3]"	NA	NA	NA	17	25950390	25967803	1
ENSG00000266729	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266733	"TBC1 domain family, member 29 [Source:HGNC Symbol;Acc:24509]"	TBC1D29	24509	Q9UFV1	17	28884130	28890511	1
ENSG00000266736	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266738	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266740	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266743	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266744	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266745	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266746	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266750	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266751	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266754	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266756	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266758	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266760	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266761	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266765	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266767	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266770	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266771	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266774	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266775	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266776	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266777	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266780	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266782	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266783	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266786	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266794	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266801	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266802	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266803	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266805	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266806	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266807	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266808	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266809	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266818	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266820	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266821	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266824	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266826	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266827	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266828	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266830	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266835	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266839	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266840	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266844	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266846	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266850	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266852	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266853	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266855	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266858	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266863	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266865	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266869	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266872	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266875	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266876	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266877	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266885	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266887	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266890	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266891	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266893	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266896	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266897	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266899	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266900	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266901	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266903	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266904	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266905	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266906	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266907	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266908	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266909	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266910	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266913	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266915	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266916	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266918	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266919	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266920	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266921	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266922	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266923	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266924	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266925	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266928	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266929	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266931	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266932	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266933	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266934	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000266936	NA	NA	NA	NA	NA	NA	NA	NA
